date,user_name,day,week,day_of_week,phase,is_training_day,total_sets,training_volume_load,average_rpe,session_duration_min,compound_sets,isolation_sets,effective_reps,time_under_tension_min,calories,protein_g,carbs_g,fats_g,protein_g_per_kg,fiber_g,hydration_liters,meals_per_day,vitamin_d_iu,creatine_g,calorie_surplus,tdee_estimate,sleep_duration_hours,sleep_quality_1_10,deep_sleep_percent,rem_sleep_percent,sleep_efficiency_percent,sleep_latency_min,awakenings_count,weight_kg,estimated_muscle_mass_kg,body_fat_percent,daily_muscle_gain_g,hrv_rmssd,resting_heart_rate,perceived_stress_1_10,weekly_weight_trend_kg,calories_7d_avg,protein_7d_avg,sleep_7d_avg,training_volume_7d_avg,weight_7d_avg,weight_trend_14d,cumulative_training_volume,training_consistency_7d,recovery_score,training_stress_balance,protein_adequacy_ratio,calorie_surplus_per_kg,phase_encoded,age,sex_encoded,training_age_years,experience_level_encoded,muscle_gain_kg_per_week,weight_change_kg_per_week,user_id
2024-01-21,Mike_Advanced,21,3,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2986,172.0,323.2,111.7,1.95,11.3,3.4,3,1458,5,-152,3139,8.3,9.4,24.7,25.9,78.1,7,2,88.46,31.42,11.9,0.8,55.7,58,3.0,0.005,2988.5714285714284,169.82857142857145,7.071428571428571,4.314285714285715,87.48571428571428,0.23153846153846194,74.1,0.7142857142857143,1.7452666666666667,0.0,1.0833333333333333,-1.718290752882659,1,35,1,8.5,3,0.0056,2.869999999999976,1
2024-01-22,Mike_Advanced,22,4,0,building,True,6.0,7767,7.9,71,3,3,46,5.1,3111,195.2,273.9,137.1,2.21,9.6,2.9,3,2480,5,-35,3146,7.4,8.4,24.4,27.7,89.3,17,1,88.85,31.42,11.9,3.0,42.9,62,4.6,0.021,2984.714285714286,170.58571428571426,7.228571428571429,4.314285714285715,87.76,0.3372307692307383,80.1,0.7142857142857143,0.7833913043478262,0.7142857142857143,1.2277777777777776,-0.3939223410241981,1,35,1,8.5,3,0.021,2.730000000000004,1
2024-01-23,Mike_Advanced,23,4,1,building,True,7.0,5244,7.9,65,3,4,31,4.2,2844,158.3,403.0,66.5,1.78,14.1,2.9,4,1659,0,-308,3152,6.6,6.5,28.9,25.3,83.9,5,0,89.59,31.42,11.9,1.7,45.7,61,5.3,0.012,2999.714285714286,170.41428571428574,7.228571428571428,4.457142857142857,88.12571428571428,0.6489230769230522,87.1,0.7142857142857143,0.5604716981132075,0.9210526315789475,0.9888888888888889,-3.4378836923763814,1,35,1,8.5,3,0.011899999999999999,5.180000000000064,1
2024-01-24,Mike_Advanced,24,4,2,building,True,6.4,4211,8.5,62,3,3,27,3.9,2671,153.6,434.2,35.5,1.71,15.2,3.3,4,1965,5,-494,3165,7.0,8.0,18.7,23.2,81.7,22,2,89.67,31.42,12.0,2.0,35.2,64,4.5,0.014,2956.4285714285716,164.0142857142857,7.157142857142857,4.514285714285714,88.47571428571429,1.041999999999963,93.5,0.7142857142857143,0.6257777777777779,0.8,0.95,-5.509088881454221,1,35,1,8.5,3,0.014,0.5599999999999881,1
2024-01-25,Mike_Advanced,25,4,3,building,False,0.0,0,0.0,0,0,0,0,0.0,3237,163.7,175.6,208.9,1.83,6.1,3.0,5,884,0,71,3166,7.8,6.6,19.0,25.0,85.1,5,0,90.03,31.42,12.0,1.2,30.1,66,2.6,0.009,3002.0,166.08571428571426,7.328571428571429,4.514285714285714,88.88428571428571,1.5235384615384466,93.5,0.7142857142857143,0.764076923076923,0.0,1.0166666666666666,0.7886260135510386,1,35,1,8.5,3,0.0084,2.519999999999996,1
2024-01-26,Mike_Advanced,26,4,4,building,True,7.0,8105,6.4,48,3,3,39,3.7,3042,178.1,358.6,99.5,1.98,12.5,4.1,5,1640,5,-130,3172,7.3,7.1,13.9,28.0,82.6,6,0,89.75,31.42,12.0,2.2,54.4,59,5.2,0.015,3011.0,166.4857142857143,7.314285714285714,4.628571428571428,89.2,1.8278461538461506,100.5,0.7142857142857143,0.7427692307692306,0.8433734939759036,1.0999999999999999,-1.448467966573816,1,35,1,8.5,3,0.0154,-1.960000000000008,1
2024-01-27,Mike_Advanced,27,4,5,building,True,6.0,6074,8.4,50,3,3,38,3.7,3340,183.5,327.1,144.2,2.04,11.4,2.7,4,2686,5,173,3167,6.8,7.7,20.2,22.4,89.5,5,3,90.33,31.42,11.9,3.7,43.0,62,4.4,0.026,3033.0,172.05714285714288,7.314285714285715,4.628571428571428,89.52571428571427,2.145384615384591,106.5,0.7142857142857143,0.7525000000000001,0.7692307692307693,1.1333333333333333,1.9151998228716927,1,35,1,8.5,3,0.0259,4.059999999999988,1
2024-01-28,Mike_Advanced,28,4,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3512,179.4,329.6,164.0,1.99,11.5,3.5,4,1867,5,335,3177,7.8,8.2,19.8,21.3,85.1,5,2,90.1,31.42,12.2,1.1,45.8,61,5.0,0.008,3108.1428571428573,173.1142857142857,7.242857142857143,4.628571428571428,89.76,2.0916923076922886,106.5,0.7142857142857143,0.7511199999999999,0.0,1.1055555555555556,3.7180910099889015,1,35,1,8.5,3,0.0077,-1.6100000000000279,1
2024-01-29,Mike_Advanced,29,5,0,building,True,6.0,5277,8.3,32,3,3,33,4.3,3596,170.1,404.6,144.2,1.89,14.2,3.0,3,2184,5,423,3173,6.6,6.6,18.9,22.8,90.1,5,2,90.18,31.42,12.1,1.7,31.1,66,4.0,0.012,3177.4285714285716,169.5285714285714,7.128571428571428,4.628571428571428,89.95,2.012461538461499,112.5,0.7142857142857143,0.51315,0.7894736842105263,1.0499999999999998,4.69061876247505,1,35,1,8.5,3,0.011899999999999999,0.5600000000000875,1
2024-01-30,Mike_Advanced,30,5,1,building,True,6.0,5018,7.5,68,3,3,28,3.0,3905,204.2,400.9,164.9,2.26,14.0,3.0,4,1339,5,730,3175,7.7,8.6,21.1,19.9,90.6,12,1,89.65,31.42,12.2,2.7,33.4,65,5.6,0.019,3329.0,176.08571428571426,7.285714285714285,4.485714285714286,89.95857142857142,1.7503076923076688,118.5,0.7142857142857143,0.5129285714285714,0.6896551724137931,1.2555555555555553,8.142777467930841,1,35,1,8.5,3,0.0189,-3.710000000000008,1
2024-01-31,Mike_Advanced,31,5,2,building,True,6.0,7534,7.8,57,3,3,44,3.5,2715,189.4,216.0,121.5,2.11,7.6,3.9,4,2187,5,-451,3166,7.1,7.1,25.8,27.5,87.1,5,1,89.89,31.42,12.0,1.7,44.6,62,3.7,0.012,3335.285714285714,181.20000000000002,7.3,4.428571428571429,89.99000000000001,1.4993846153846053,124.5,0.7142857142857143,0.8558378378378377,0.7407407407407408,1.172222222222222,-5.017243297363444,1,35,1,8.5,3,0.011899999999999999,1.6799999999999642,1
2024-02-01,Mike_Advanced,32,5,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2966,175.6,372.0,86.1,1.95,13.0,3.0,4,2211,5,-204,3170,6.2,7.2,21.2,23.1,95.6,6,1,90.42,31.42,11.9,1.2,36.5,64,3.3,0.009,3296.5714285714284,182.9,7.071428571428571,4.428571428571429,90.0457142857143,1.2607692307691953,124.5,0.7142857142857143,0.7963636363636365,0.0,1.0833333333333333,-2.2561380225613803,1,35,1,8.5,3,0.0084,3.710000000000008,1
2024-02-02,Mike_Advanced,33,5,4,building,True,6.0,5896,8.0,51,3,3,36,3.4,2676,168.9,396.6,46.0,1.87,13.9,3.1,4,762,0,-503,3179,6.0,6.7,20.6,20.0,95.6,12,4,90.33,31.42,12.0,1.7,35.5,64,3.9,0.012,3244.285714285714,181.58571428571426,6.885714285714286,4.285714285714286,90.12857142857145,0.9895384615384126,130.5,0.7142857142857143,0.6098717948717949,0.8571428571428571,1.038888888888889,-5.568471161297465,1,35,1,8.5,3,0.011899999999999999,-0.6300000000000239,1
2024-02-03,Mike_Advanced,34,5,5,building,True,6.0,5082,7.4,75,3,3,28,4.0,3791,177.6,264.3,224.9,1.97,9.2,2.8,4,2711,5,614,3177,6.7,7.6,25.5,20.7,83.0,5,2,90.35,31.42,12.2,1.9,44.3,62,5.9,0.013,3308.714285714286,180.7428571428571,6.871428571428571,4.285714285714286,90.13142857142857,0.7541538461538217,136.5,0.7142857142857143,0.57064406779661,0.7792207792207793,1.0944444444444443,6.795794133923631,1,35,1,8.5,3,0.0133,0.13999999999997215,1
2024-02-04,Mike_Advanced,35,5,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3332,186.1,407.6,106.4,2.06,14.3,3.0,3,3332,5,155,3178,7.6,8.8,19.7,19.0,98.0,5,1,89.6,31.42,12.1,1.0,41.2,63,2.6,0.007,3283.0,181.70000000000002,6.8428571428571425,4.285714285714286,90.05999999999999,0.3926153846153345,136.5,0.7142857142857143,1.3944615384615386,0.0,1.1444444444444444,1.7299107142857144,1,35,1,8.5,3,0.007,-5.25,1
2024-02-05,Mike_Advanced,36,6,0,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2845,199.2,455.6,33.3,2.22,15.9,3.2,5,1236,5,-320,3165,7.7,7.7,22.3,28.3,76.3,10,1,90.12,31.42,11.9,0.3,45.8,61,4.8,0.002,3175.714285714286,185.85714285714286,7.0,3.4285714285714284,90.05142857142857,0.18999999999997486,136.5,0.5714285714285714,0.7347083333333333,0.0,1.2333333333333334,-3.5508211273857078,3,35,1,8.5,3,0.0021,3.6400000000000716,1
2024-02-06,Mike_Advanced,37,6,1,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2987,190.3,414.2,63.2,2.11,14.5,2.9,3,1600,5,-187,3174,8.9,9.0,22.5,21.1,83.3,5,1,89.49,31.42,12.1,0.5,45.1,61,2.8,0.003,3044.5714285714284,183.8714285714286,7.171428571428572,2.5714285714285716,90.02857142857144,-0.0069230769231031965,136.5,0.42857142857142855,1.4496428571428572,0.0,1.172222222222222,-2.0896189518381942,3,35,1,8.5,3,0.0035,-4.410000000000068,1
2024-02-07,Mike_Advanced,38,6,2,vacation,True,3.6,3560,8.2,45,1,2,22,2.5,2606,186.1,384.8,35.9,2.08,13.5,3.4,3,1539,5,-557,3163,8.3,6.5,21.4,21.0,93.2,96,1,90.27,31.42,11.9,1.7,47.8,61,6.0,0.012,3029.0,183.4,7.342857142857143,2.2285714285714286,90.08285714285714,-0.026307692307711503,140.1,0.42857142857142855,0.5178333333333333,0.3870967741935484,1.1555555555555557,-6.170377755622023,3,35,1,8.5,3,0.011899999999999999,5.460000000000008,1
2024-02-08,Mike_Advanced,39,6,3,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2821,202.6,359.3,63.7,2.24,12.6,4.0,4,1528,0,-356,3176,7.8,7.6,24.9,26.5,96.2,35,2,90.85,31.42,11.9,0.4,50.5,60,4.7,0.003,3008.285714285714,187.25714285714284,7.571428571428571,2.2285714285714286,90.14428571428572,0.1349230769230476,140.1,0.42857142857142855,0.8165957446808509,0.0,1.2444444444444445,-3.918547055586131,3,35,1,8.5,3,0.0028,4.059999999999988,1
2024-02-09,Mike_Advanced,40,6,4,vacation,True,3.6,4079,7.0,47,1,2,22,1.9,2582,158.5,336.9,66.8,1.74,11.8,3.0,4,1670,5,-604,3186,6.5,8.0,29.8,22.0,84.1,26,0,90.65,31.42,12.0,1.7,45.8,61,3.7,0.012,2994.8571428571427,185.77142857142854,7.642857142857143,1.885714285714286,90.19000000000001,0.16630769230766115,143.7,0.42857142857142855,0.9902702702702701,0.48000000000000004,0.9666666666666667,-6.662989520132377,3,35,1,8.5,3,0.011899999999999999,-1.3999999999999204,1
2024-02-10,Mike_Advanced,41,6,5,vacation,False,0.0,0,0.0,0,0,0,0,0.0,3514,128.6,379.9,164.5,1.42,13.3,2.5,4,2039,5,332,3183,7.8,6.6,17.8,28.2,84.0,7,1,90.61,31.42,12.0,0.4,40.8,63,3.1,0.003,2955.285714285714,178.77142857142857,7.8,1.0285714285714287,90.22714285714287,0.2958461538461378,143.7,0.2857142857142857,0.8686451612903224,0.0,0.7888888888888889,3.664054740094912,3,35,1,8.5,3,0.0028,-0.28000000000004377,1
2024-02-11,Mike_Advanced,42,6,6,vacation,False,0.0,0,0.0,0,0,0,0,0.0,3494,179.2,325.5,163.9,1.98,11.4,2.6,4,2541,5,312,3182,7.3,8.7,15.8,25.9,82.9,5,1,90.41,31.42,12.0,0.4,40.5,63,3.7,0.003,2978.4285714285716,177.78571428571428,7.757142857142858,1.0285714285714287,90.34285714285714,0.32369230769227036,143.7,0.2857142857142857,0.9522972972972972,0.0,1.0999999999999999,3.450945691848247,3,35,1,8.5,3,0.0028,-1.40000000000002,1
2024-02-12,Mike_Advanced,43,7,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2725,147.5,376.7,69.8,1.63,13.2,3.0,5,1866,0,-454,3179,7.8,7.8,18.6,19.6,85.8,17,1,90.36,31.42,12.0,0.5,48.1,61,4.0,0.003,2961.285714285714,170.40000000000003,7.771428571428571,1.0285714285714287,90.37714285714286,0.3504615384615165,143.7,0.2857142857142857,0.9379500000000001,0.0,0.9055555555555554,-5.0243470562195665,1,35,1,8.5,3,0.0035,-0.3499999999999801,1
2024-02-13,Mike_Advanced,44,7,1,building,True,6.0,5211,6.0,70,3,3,24,3.8,3040,167.9,416.4,78.1,1.86,14.6,3.6,4,2577,0,-137,3178,8.3,6.7,21.4,23.9,88.7,18,2,89.77,31.42,12.1,2.8,34.6,65,5.5,0.019,2968.8571428571427,167.20000000000002,7.685714285714285,1.8857142857142857,90.41714285714285,0.13138461538458748,149.7,0.42857142857142855,0.4214909090909091,0.6451612903225806,1.0333333333333334,-1.5261223125765846,1,35,1,8.5,3,0.0196,-4.130000000000024,1
2024-02-14,Mike_Advanced,45,7,2,building,True,6.0,5908,7.5,56,3,3,33,2.5,3142,190.5,279.8,140.1,2.12,9.8,3.8,3,947,5,-26,3168,7.0,7.6,17.6,20.2,76.0,9,2,89.1,31.42,12.1,2.7,39.6,63,5.7,0.019,3045.4285714285716,167.82857142857142,7.5,2.2285714285714286,90.25,-0.17000000000002874,155.7,0.42857142857142855,0.5279999999999999,0.75,1.1777777777777778,-0.29180695847362514,1,35,1,8.5,3,0.0189,-4.690000000000012,1
2024-02-15,Mike_Advanced,46,7,3,building,False,0.0,0,0.0,0,0,0,0,0.0,3684,190.2,351.7,168.5,2.13,12.3,2.6,3,2449,0,528,3156,7.7,7.5,20.4,22.9,90.7,5,1,89.24,31.42,12.2,1.3,48.2,61,5.2,0.009,3168.714285714286,166.05714285714285,7.485714285714286,2.2285714285714286,90.02,-0.2967692307692558,155.7,0.42857142857142855,0.6951923076923077,0.0,1.1833333333333333,5.916629314208875,1,35,1,8.5,3,0.0091,0.980000000000004,1
2024-02-16,Mike_Advanced,47,7,4,building,True,6.0,4571,9.0,72,3,3,31,3.0,3304,160.3,314.8,155.9,1.8,11.0,3.6,4,2302,0,145,3159,7.6,7.8,19.1,25.8,89.8,5,2,89.52,31.42,12.0,3.0,55.5,58,3.7,0.021,3271.8571428571427,166.31428571428572,7.642857142857143,2.5714285714285716,89.85857142857142,-0.35200000000004183,161.7,0.42857142857142855,1.17,0.6976744186046512,1.0,1.6197497765862379,1,35,1,8.5,3,0.021,1.960000000000008,1
2024-02-17,Mike_Advanced,48,7,5,building,True,6.0,3820,8.9,59,3,3,26,3.1,3574,184.1,302.8,180.7,2.06,10.6,2.4,5,2149,5,410,3164,6.8,8.1,17.8,27.0,93.5,5,2,89.93,31.42,12.2,3.9,57.9,58,2.5,0.027,3280.4285714285716,174.24285714285716,7.5,3.4285714285714284,89.76142857142857,-0.2956923076923277,167.7,0.5714285714285714,1.8759599999999998,0.7692307692307693,1.1444444444444444,4.559101523407094,1,35,1,8.5,3,0.027299999999999998,2.8700000000000756,1
2024-02-18,Mike_Advanced,49,7,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3291,125.9,421.7,122.3,1.4,14.8,3.2,3,1590,5,120,3170,7.4,8.7,23.3,21.3,87.0,8,1,88.9,31.42,12.1,0.8,46.2,61,5.2,0.006,3251.4285714285716,166.62857142857143,7.514285714285713,3.4285714285714284,89.5457142857143,-0.6055384615384891,167.7,0.5714285714285714,0.7729615384615385,0.0,0.7777777777777777,1.3498312710911136,1,35,1,8.5,3,0.0056,-7.210000000000008,1
2024-02-19,Mike_Advanced,50,8,0,building,True,6.0,5917,8.7,60,3,3,39,4.9,3065,164.9,426.3,77.8,1.86,14.9,3.2,5,1168,0,-88,3153,7.8,7.4,17.6,22.3,96.9,13,2,89.37,31.42,11.9,3.1,21.7,68,3.6,0.022,3300.0,169.1142857142857,7.514285714285714,4.285714285714286,89.40428571428572,-0.6798461538461728,173.7,0.7142857142857143,0.4460555555555556,0.6818181818181818,1.0333333333333334,-0.9846704710753048,1,35,1,8.5,3,0.0217,3.289999999999992,1
2024-02-20,Mike_Advanced,51,8,1,building,True,7.0,5059,7.2,70,3,3,28,3.3,3156,132.5,228.3,190.3,1.48,8.0,4.0,4,1733,5,-5,3161,7.3,4.8,20.5,23.3,86.8,10,0,89.93,31.42,11.9,1.8,31.6,66,3.7,0.013,3316.5714285714284,164.05714285714288,7.371428571428571,4.428571428571429,89.42714285714285,-0.7644615384615471,180.7,0.7142857142857143,0.40994594594594597,0.8433734939759036,0.8222222222222222,-0.055598799065940174,1,35,1,8.5,3,0.0126,3.920000000000016,1
2024-02-21,Mike_Advanced,52,8,2,building,True,6.0,8447,7.7,75,3,3,49,3.4,3158,175.4,424.6,84.2,1.95,14.9,3.3,5,1913,5,-13,3170,7.2,7.0,21.7,23.5,87.8,27,1,90.32,31.42,11.9,2.4,39.4,63,3.5,0.017,3318.8571428571427,161.9,7.3999999999999995,4.428571428571429,89.60142857142857,-0.6046153846154128,186.7,0.7142857142857143,0.788,0.7317073170731708,1.0833333333333333,-0.14393268379096547,1,35,1,8.5,3,0.0168,2.7299999999999045,1
2024-02-22,Mike_Advanced,53,8,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2776,145.3,438.7,48.9,1.61,15.4,2.7,3,2754,0,-401,3177,6.5,6.5,21.9,19.4,90.5,45,1,90.55,31.42,12.0,0.7,40.7,63,4.1,0.005,3189.1428571428573,155.4857142857143,7.228571428571429,4.428571428571429,89.78857142857143,-0.2664615384615565,186.7,0.7142857142857143,0.6452439024390245,0.0,0.8944444444444445,-4.428492545554942,1,35,1,8.5,3,0.0049,1.6100000000000279,1
2024-02-23,Mike_Advanced,54,8,4,building,True,6.0,5770,7.2,44,3,3,31,1.0,2593,160.6,348.6,61.8,1.77,12.2,3.3,3,1357,5,-588,3181,7.6,6.5,21.7,27.1,94.6,5,3,89.26,31.42,12.2,1.7,40.6,63,1.2,0.012,3087.5714285714284,155.52857142857144,7.228571428571429,4.428571428571429,89.75142857142858,-0.22323076923079652,192.7,0.7142857142857143,2.199166666666667,0.6976744186046512,0.9833333333333333,-6.5874971991933675,1,35,1,8.5,3,0.011899999999999999,-9.029999999999944,1
2024-02-24,Mike_Advanced,55,8,5,building,True,6.5,5214,8.2,63,3,3,32,2.7,2653,157.1,560.3,33.3,1.76,19.6,2.7,4,2020,5,-506,3159,7.5,8.9,20.7,22.0,83.7,23,1,89.67,31.42,11.9,1.9,45.0,61,6.2,0.013,2956.0,151.67142857142858,7.328571428571429,4.5,89.71428571428571,-0.06446153846153467,199.2,0.7142857142857143,0.6459677419354838,0.7647058823529411,0.9777777777777777,-5.6429129028660645,1,35,1,8.5,3,0.0133,2.869999999999976,1
2024-02-25,Mike_Advanced,56,8,6,illness,False,0.0,0,0.0,0,0,0,0,0.0,3021,159.4,350.5,109.1,1.78,12.3,2.6,4,1708,5,-145,3166,8.3,8.2,12.8,21.5,78.9,17,2,89.85,31.42,12.0,0.5,43.5,62,5.5,0.003,2917.4285714285716,156.45714285714286,7.457142857142857,4.5,89.85,0.11307692307690032,199.2,0.7142857142857143,0.6485454545454545,0.0,0.9888888888888889,-1.6138007790762383,4,35,1,8.5,3,0.0035,1.2599999999999483,1
2024-02-26,Mike_Advanced,57,9,0,cutting,True,5.5,3212,8.5,56,3,2,21,3.4,2398,158.4,330.8,49.1,1.76,11.6,3.0,4,2212,5,-771,3169,7.4,7.4,21.3,21.7,98.0,9,2,89.49,31.42,11.4,1.7,59.0,57,3.7,0.012,2822.1428571428573,155.52857142857144,7.3999999999999995,4.428571428571429,89.86714285714285,0.22430769230764813,204.7,0.7142857142857143,1.1800000000000002,0.6547619047619048,0.9777777777777777,-8.615487763995977,2,35,1,8.5,3,0.011899999999999999,-2.519999999999996,1
2024-02-27,Mike_Advanced,58,9,1,cutting,True,5.4,5118,7.5,63,2,3,29,3.3,2969,181.3,186.3,166.5,2.03,6.5,3.9,4,2003,0,-194,3163,8.0,7.9,16.4,20.2,86.5,7,1,89.83,31.42,12.0,1.8,54.4,59,5.0,0.013,2795.4285714285716,162.5,7.5,4.2,89.85285714285715,0.29415384615380935,210.1,0.7142857142857143,0.8595200000000001,0.6000000000000001,1.1277777777777775,-2.1596348658577313,2,35,1,8.5,3,0.0126,2.380000000000024,1
2024-02-28,Mike_Advanced,59,9,2,cutting,True,5.4,6237,8.1,49,2,3,38,2.5,2750,178.9,267.7,107.1,1.99,9.4,3.9,5,3051,0,-419,3169,8.3,6.9,27.0,26.7,87.1,45,1,90.5,31.42,11.3,1.7,43.1,62,7.4,0.012,2737.1428571428573,163.0,7.6571428571428575,4.114285714285715,89.87857142857142,0.34153846153841594,215.5,0.7142857142857143,0.4018783783783784,0.5806451612903226,1.1055555555555556,-4.629834254143646,2,35,1,8.5,3,0.011899999999999999,4.690000000000012,1
2024-02-29,Mike_Advanced,60,9,3,cutting,False,0.0,0,0.0,0,0,0,0,0.0,2740,181.6,185.6,141.3,2.01,6.5,3.1,4,2281,0,-440,3180,7.6,7.8,19.8,23.7,87.8,10,1,89.36,31.42,11.5,0.6,39.2,63,5.4,0.004,2732.0,168.18571428571428,7.814285714285715,4.114285714285715,89.70857142857143,0.1501538461538093,215.5,0.7142857142857143,0.5662222222222222,0.0,1.1166666666666665,-4.923903312444047,2,35,1,8.5,3,0.0042,-7.980000000000004,1
2024-03-01,Mike_Advanced,61,9,4,cutting,True,6.5,8691,7.4,48,3,3,48,4.6,2982,202.4,197.2,153.7,2.27,6.9,3.0,4,2715,5,-179,3161,7.2,9.8,26.9,25.0,81.8,5,1,89.21,31.42,12.0,1.7,45.8,61,4.9,0.012,2787.5714285714284,174.15714285714284,7.757142857142857,4.185714285714286,89.70142857142856,-0.010307692307732352,222.0,0.7142857142857143,0.916,0.7926829268292683,1.261111111111111,-2.0065015132832644,2,35,1,8.5,3,0.011899999999999999,-1.0500000000000398,1
2024-03-02,Mike_Advanced,62,9,5,cutting,True,6.2,5968,8.2,56,3,3,37,4.7,2897,194.3,245.6,126.4,2.18,8.6,3.7,4,2341,5,-261,3158,7.3,6.5,20.7,17.7,90.1,5,0,89.47,31.42,11.3,2.1,41.9,62,7.0,0.015,2822.4285714285716,179.4714285714286,7.728571428571428,4.142857142857143,89.67285714285715,-0.014615384615389101,228.2,0.7142857142857143,0.3890714285714285,0.7469879518072289,1.2111111111111112,-2.917178942662345,2,35,1,8.5,3,0.014700000000000001,1.8200000000000358,1
2024-03-03,Mike_Advanced,63,9,6,cutting,False,0.0,0,0.0,0,0,0,0,0.0,3325,151.9,362.9,140.6,1.7,12.7,3.7,5,1210,0,162,3163,9.3,6.2,23.3,18.9,91.7,5,4,89.0,31.42,12.1,0.7,47.4,61,3.2,0.005,2865.8571428571427,178.4,7.871428571428572,4.142857142857143,89.55142857142857,-0.3364615384615487,228.2,0.7142857142857143,0.9183749999999999,0.0,0.9444444444444444,1.8202247191011236,2,35,1,8.5,3,0.0049,-3.289999999999992,1
2024-03-04,Mike_Advanced,64,10,0,cutting,True,5.8,5018,7.2,66,3,2,27,2.9,2814,196.3,239.9,118.8,2.21,8.4,3.3,3,1933,5,-341,3155,6.7,8.3,14.4,25.2,84.5,5,1,88.86,31.42,11.3,1.7,51.4,60,5.1,0.012,2925.285714285714,183.81428571428572,7.771428571428572,4.185714285714286,89.46142857142857,-0.5809230769230922,234.0,0.7142857142857143,0.8365098039215688,0.7532467532467532,1.2277777777777776,-3.83749718658564,2,35,1,8.5,3,0.011899999999999999,-0.980000000000004,1
2024-03-05,Mike_Advanced,65,10,1,cutting,True,6.3,6053,8.3,66,3,3,38,4.9,2839,218.0,177.7,139.6,2.45,6.2,3.7,3,1937,0,-313,3152,7.3,7.8,10.3,32.2,91.6,10,1,89.33,31.42,11.2,1.7,30.4,66,5.3,0.012,2906.714285714286,189.05714285714288,7.671428571428572,4.314285714285715,89.39,-0.5864615384615774,240.3,0.7142857142857143,0.44739622641509436,0.7590361445783131,1.3611111111111112,-3.503862084406135,2,35,1,8.5,3,0.011899999999999999,3.289999999999992,1
2024-03-06,Mike_Advanced,66,10,2,cutting,True,5.4,4480,6.5,59,2,3,22,3.5,2418,175.8,330.3,43.7,1.97,11.6,2.5,4,2154,5,-742,3160,6.5,5.5,25.9,25.5,91.9,28,1,89.52,31.42,11.2,1.7,27.5,67,4.7,0.012,2859.285714285714,188.6142857142857,7.414285714285714,4.314285714285714,89.25,-0.44553846153849586,245.70000000000002,0.7142857142857143,0.32180851063829785,0.7200000000000001,1.0944444444444443,-8.288650580875782,2,35,1,8.5,3,0.011899999999999999,1.329999999999984,1
2024-03-07,Mike_Advanced,67,10,3,cutting,False,0.0,0,0.0,0,0,0,0,0.0,2635,188.7,183.7,127.3,2.11,6.4,3.2,4,1386,0,-529,3164,6.8,7.9,17.9,19.8,74.6,44,2,89.62,31.42,11.3,0.4,42.9,62,5.0,0.003,2844.285714285714,189.62857142857143,7.299999999999999,4.314285714285714,89.28714285714285,-0.2069230769230998,245.70000000000002,0.7142857142857143,0.6778200000000001,0.0,1.172222222222222,-5.902700290113813,2,35,1,8.5,3,0.0028,0.7000000000000597,1
2024-03-08,Mike_Advanced,68,10,4,cutting,True,5.5,3978,8.1,58,3,2,24,3.7,2693,173.8,239.4,115.6,1.94,8.4,2.7,4,1904,5,-472,3165,8.5,7.5,26.8,21.7,92.8,5,1,89.96,31.42,11.2,1.7,50.6,60,6.3,0.012,2803.0,185.54285714285714,7.485714285714287,4.171428571428572,89.39428571428572,-0.16938461538462835,251.20000000000002,0.7142857142857143,0.6023809523809524,0.5789473684210527,1.0777777777777777,-5.2467763450422416,2,35,1,8.5,3,0.011899999999999999,2.3799999999999244,1
2024-03-09,Mike_Advanced,69,10,5,cutting,True,5.4,5440,7.2,64,2,3,30,2.0,2974,193.1,234.2,140.6,2.15,8.2,2.9,5,1646,5,-197,3171,7.4,8.5,18.2,21.4,87.9,11,5,89.92,31.42,12.0,1.7,44.9,62,5.7,0.012,2814.0,185.37142857142857,7.500000000000001,4.057142857142857,89.45857142857143,-0.06676923076927051,256.6,0.7142857142857143,0.6695614035087718,0.6428571428571429,1.1944444444444444,-2.190836298932384,2,35,1,8.5,3,0.011899999999999999,-0.2799999999999443,1
2024-03-10,Mike_Advanced,70,10,6,cutting,False,0.0,0,0.0,0,0,0,0,0.0,3647,174.7,282.6,202.0,1.94,9.9,2.5,4,1168,5,476,3170,6.8,8.9,13.4,25.3,78.3,12,1,89.69,31.42,12.0,1.0,42.0,62,5.8,0.007,2860.0,188.62857142857143,7.142857142857143,4.057142857142857,89.55714285714285,0.02369230769229286,256.6,0.7142857142857143,0.6444827586206897,0.0,1.0777777777777777,5.307169138142491,2,35,1,8.5,3,0.007,-1.6100000000000279,1
